2025-02-16 13:50:48,838 INFO  unknown unknown org.hibernate.validator.internal.util.Version @ HV000001: Hibernate Validator 6.2.5.Final
2025-02-16 13:50:52,772 INFO  unknown unknown org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor @ Autowired annotation should only be used on methods with parameters: public java.lang.String org.dspace.storage.bitstore.S3BitStoreService.getBucketName()
2025-02-16 13:50:53,398 INFO  unknown unknown org.dspace.importer.external.service.ImportService @ Loading 6 import sources.
2025-02-16 13:50:54,663 INFO  unknown unknown org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor @ Autowired annotation is not supported on static methods: public static void org.dspace.rdf.storage.DOIURIGenerator.setFallback(org.dspace.rdf.storage.URIGenerator)
2025-02-16 13:50:54,668 INFO  unknown unknown org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor @ Autowired annotation is not supported on static methods: public static void org.dspace.rdf.storage.DOIHandleURIGenerator.setFallback(org.dspace.rdf.storage.URIGenerator)
2025-02-16 13:50:54,673 INFO  unknown unknown org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor @ Autowired annotation is not supported on static methods: public static void org.dspace.rdf.storage.DOIURIGenerator.setFallback(org.dspace.rdf.storage.URIGenerator)
2025-02-16 13:50:54,880 INFO  unknown unknown org.dspace.service.impl.ClientInfoServiceImpl @ Trusted proxies (configure via 'proxies.trusted.ipranges'): 127.0.0.1-127.0.0.1, 127.0.0.1-127.0.0.1
2025-02-16 13:50:54,884 INFO  unknown unknown org.dspace.statistics.SolrStatisticsCore @ solr-statistics.server:  http://localhost:8983/solr/papyrus-statistics
2025-02-16 13:50:54,884 INFO  unknown unknown org.dspace.statistics.SolrStatisticsCore @ usage-statistics.dbfile:  null
2025-02-16 13:50:54,898 ERROR unknown unknown org.dspace.statistics.SolrLoggerServiceImpl @ java.lang.IllegalStateException: The required 'dbfile' configuration is missing in usage-statistics.cfg!
2025-02-16 13:50:55,120 INFO  unknown unknown org.dspace.app.rest.Application @ No active profile set, falling back to 1 default profile: "default"
2025-02-16 13:50:58,059 INFO  unknown unknown org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext @ Root WebApplicationContext: initialization completed in 2923 ms
2025-02-16 13:51:00,026 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:00,026 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:01,480 WARN  unknown unknown org.springframework.security.config.annotation.web.builders.WebSecurity @ You are asking Spring Security to ignore Ant [pattern='/api/authn/login', GET]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2025-02-16 13:51:01,481 INFO  unknown unknown org.springframework.security.web.DefaultSecurityFilterChain @ Will not secure Ant [pattern='/api/authn/login', GET]
2025-02-16 13:51:01,481 WARN  unknown unknown org.springframework.security.config.annotation.web.builders.WebSecurity @ You are asking Spring Security to ignore Ant [pattern='/api/authn/login', PUT]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2025-02-16 13:51:01,481 INFO  unknown unknown org.springframework.security.web.DefaultSecurityFilterChain @ Will not secure Ant [pattern='/api/authn/login', PUT]
2025-02-16 13:51:01,481 WARN  unknown unknown org.springframework.security.config.annotation.web.builders.WebSecurity @ You are asking Spring Security to ignore Ant [pattern='/api/authn/login', PATCH]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2025-02-16 13:51:01,481 INFO  unknown unknown org.springframework.security.web.DefaultSecurityFilterChain @ Will not secure Ant [pattern='/api/authn/login', PATCH]
2025-02-16 13:51:01,481 WARN  unknown unknown org.springframework.security.config.annotation.web.builders.WebSecurity @ You are asking Spring Security to ignore Ant [pattern='/api/authn/login', DELETE]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2025-02-16 13:51:01,481 INFO  unknown unknown org.springframework.security.web.DefaultSecurityFilterChain @ Will not secure Ant [pattern='/api/authn/login', DELETE]
2025-02-16 13:51:01,668 INFO  unknown unknown org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping @ Adding welcome page: ServletContext resource [/index.html]
2025-02-16 13:51:02,491 INFO  unknown unknown org.hibernate.Version @ HHH000412: Hibernate ORM core version 5.6.15.Final
2025-02-16 13:51:02,861 INFO  unknown unknown org.hibernate.annotations.common.Version @ HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-02-16 13:51:03,275 INFO  unknown unknown org.hibernate.dialect.Dialect @ HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL94Dialect
2025-02-16 13:51:03,553 WARN  unknown unknown org.hibernate.cfg.annotations.EntityBinder @ HHH000482: @org.hibernate.annotations.Cache used on a non-root entity: ignored for [org.dspace.content.Collection]. Please see the Hibernate documentation for proper usage.
2025-02-16 13:51:03,556 WARN  unknown unknown org.hibernate.cfg.annotations.EntityBinder @ HHH000482: @org.hibernate.annotations.Cache used on a non-root entity: ignored for [org.dspace.content.Community]. Please see the Hibernate documentation for proper usage.
2025-02-16 13:51:03,568 WARN  unknown unknown org.hibernate.cfg.annotations.EntityBinder @ HHH000482: @org.hibernate.annotations.Cache used on a non-root entity: ignored for [org.dspace.content.Site]. Please see the Hibernate documentation for proper usage.
2025-02-16 13:51:03,571 WARN  unknown unknown org.hibernate.cfg.annotations.EntityBinder @ HHH000482: @org.hibernate.annotations.Cache used on a non-root entity: ignored for [org.dspace.eperson.EPerson]. Please see the Hibernate documentation for proper usage.
2025-02-16 13:51:03,572 WARN  unknown unknown org.hibernate.cfg.annotations.EntityBinder @ HHH000482: @org.hibernate.annotations.Cache used on a non-root entity: ignored for [org.dspace.eperson.Group]. Please see the Hibernate documentation for proper usage.
2025-02-16 13:51:03,864 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.content.MetadataSchema' created in EhcacheManager.
2025-02-16 13:51:03,866 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'default-query-results-region' created in EhcacheManager.
2025-02-16 13:51:03,867 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.content.MetadataField' created in EhcacheManager.
2025-02-16 13:51:03,868 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.content.Site' created in EhcacheManager.
2025-02-16 13:51:03,870 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.eperson.EPerson' created in EhcacheManager.
2025-02-16 13:51:03,871 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.content.Community' created in EhcacheManager.
2025-02-16 13:51:03,871 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'default-update-timestamps-region' created in EhcacheManager.
2025-02-16 13:51:03,872 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.content.Collection' created in EhcacheManager.
2025-02-16 13:51:03,873 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.eperson.Group' created in EhcacheManager.
2025-02-16 13:51:03,875 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.content.MetadataSchema
2025-02-16 13:51:03,876 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=default-query-results-region
2025-02-16 13:51:03,876 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.content.MetadataField
2025-02-16 13:51:03,876 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.content.Site
2025-02-16 13:51:03,876 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.eperson.EPerson
2025-02-16 13:51:03,877 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.content.Community
2025-02-16 13:51:03,877 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=default-update-timestamps-region
2025-02-16 13:51:03,877 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.content.Collection
2025-02-16 13:51:03,877 INFO  unknown unknown org.ehcache.jsr107.Eh107CacheManager @ Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=file.C./Dspace/config/hibernate-ehcache-config.xml,Cache=org.dspace.eperson.Group
2025-02-16 13:51:04,083 WARN  unknown unknown org.hibernate.orm.cache @ HHH90001006: Missing cache[org.dspace.alerts.SystemWideAlert] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
2025-02-16 13:51:04,086 INFO  unknown unknown org.ehcache.jsr107.ConfigurationMerger @ Configuration of cache org.dspace.alerts.SystemWideAlert will be supplemented by template default
2025-02-16 13:51:04,086 INFO  unknown unknown org.ehcache.jsr107.ConfigurationMerger @ Cache org.dspace.alerts.SystemWideAlert will use expiry configuration from template default
2025-02-16 13:51:04,089 INFO  unknown unknown org.ehcache.core.EhcacheManager @ Cache 'org.dspace.alerts.SystemWideAlert' created in EhcacheManager.
2025-02-16 13:51:05,001 INFO  unknown unknown org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver @ Exposing 2 endpoint(s) beneath base path '/actuator'
2025-02-16 13:51:05,073 INFO  unknown unknown org.springframework.security.web.DefaultSecurityFilterChain @ Will secure Or [Ant [pattern='/api/**'], Ant [pattern='/iiif/**'], Ant [pattern='/actuator/**'], Ant [pattern='/signposting/**']] with [org.springframework.security.web.session.DisableEncodeUrlFilter@fcc4297, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@a712ada, org.springframework.security.web.context.SecurityContextPersistenceFilter@65c33c7c, org.springframework.security.web.header.HeaderWriterFilter@5914d56b, org.springframework.web.filter.CorsFilter@7620fa6f, org.springframework.security.web.csrf.CsrfFilter@21a9fce3, org.dspace.app.rest.security.StatelessAuthenticationFilter@6195758e, org.dspace.app.rest.security.StatelessLoginFilter@c204bd1, org.dspace.app.rest.security.ShibbolethLoginFilter@f048775, org.dspace.app.rest.security.OrcidLoginFilter@7e86e778, org.dspace.app.rest.security.OidcLoginFilter@34f5c423, org.springframework.security.web.authentication.logout.LogoutFilter@7fea3d44, org.dspace.app.rest.security.AnonymousAdditionalAuthorizationFilter@3a056faf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@39722cec, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@44eaba7c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@119178b5, org.springframework.security.web.session.SessionManagementFilter@6aba6d59, org.springframework.security.web.access.ExceptionTranslationFilter@33bd2d25, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@59507cc3]
2025-02-16 13:51:05,137 WARN  unknown unknown org.dspace.app.rest.converter.ConverterService @ Skipping registration of resource class org.dspace.app.rest.model.hateoas.DSpaceResource; rest class not found: org.dspace.app.rest.model.DSpaceRest
2025-02-16 13:51:05,139 WARN  unknown unknown org.dspace.app.rest.converter.ConverterService @ Skipping registration of resource class org.dspace.app.rest.model.hateoas.FacetsResource; rest class not found: org.dspace.app.rest.model.FacetsRest
2025-02-16 13:51:05,159 WARN  unknown unknown org.dspace.app.rest.converter.ConverterService @ Skipping registration of resource class org.dspace.app.rest.model.hateoas.SearchFacetValueResource; compatible constructor not found
2025-02-16 13:51:05,160 WARN  unknown unknown org.dspace.app.rest.converter.ConverterService @ Skipping registration of resource class org.dspace.app.rest.model.hateoas.SearchResultsResource; compatible constructor not found
2025-02-16 13:51:05,356 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,356 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,406 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,406 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,448 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,448 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,504 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,505 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,636 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,636 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,695 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,695 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,722 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,722 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,770 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,770 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,844 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,844 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,890 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,890 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,935 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:05,935 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,183 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,183 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,205 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,205 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,233 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,233 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,262 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,262 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,282 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,282 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,313 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,314 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,417 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,417 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,453 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,453 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,476 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,476 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,498 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll(org.springframework.data.domain.Sort)] because it is marked as final: Consider using interface-based JDK proxies instead!
2025-02-16 13:51:06,498 INFO  unknown unknown org.springframework.aop.framework.CglibAopProxy @ Unable to proxy interface-implementing method [public final java.lang.Iterable org.dspace.app.rest.repository.DSpaceRestRepository.findAll()] because it is marked as final: Consider using interface-based JDK proxies instead!
